show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type,url,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
80175151,Balu Mahi,Haissam Hussain,"Osman Khalid Butt, Ainy Jaffri, Sadaf Kanwal, Khurram Patras, Ali Sheikh, Zeeshan Ali, Durdana Butt, Shafqat Cheema, Adeel Hashmi, Javed Sheikh",Pakistan,01-Mar-18,2017,TV-14,149 min,"International Movies, Romantic Movies","Determined to stop his ex-girlfriend from marrying, a young man crashes the wrong wedding and meets a bride looking to run away.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABdPX4rdp5wb-COWX8pz63e9Efnm_aHjRNMpVMHpDyg2XhX_yFtqnIFCP72vBDjiBC59burVdMhJNpOoWeGgM85wW59Pl.jpg?r=ef8,80010778,81030893,80209751,81189912,80226951,80216665,81165770,80179556,70109758,81035870
80232404,Battle Drone,Mitch Gould,"Louis Mandylor, Daniel Southworth, Richard Alan Reid, Oleg Taktarov, Natassia Malthe, Jason Earles, Dominique Swain, Michael Paré",United States,01-Mar-18,2018,TV-MA,94 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy","A team of mercenaries working with the CIA accepts an off-the-books mission in Chernobyl, where deadly human-controlled droids prepare an ambush.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80013772,80113701,70266169,81032669,80089198,70219528,81096745,80103336,81005364,81092778
60036746,Boom,Kaizad Gustad,"Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani",India,01-Mar-18,2003,TV-MA,79 min,"Action & Adventure, Dramas, International Movies","Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABbUKmcrVpXUSShrxOv3Mmqi6qB0zMCJo5QMrHtW5ZsFVTgTfJbUMnCeMFiCtF5j_gcyI8TLvjlsI5OmtFHj9nqVTKCQm.jpg?r=44a,81036533,81086641,81036061,80217130,80226951,81083880,81121172,70304979,81121173,70111265
60036613,Company,Ram Gopal Varma,"Ajay Devgn, Vivek Oberoi, Mohanlal, Manisha Koirala, Seema Biswas, Antara Mali, Akash Khurana, Madan Joshi, Vijay Raaz, Rajpal Yadav",India,01-Mar-18,2002,TV-MA,137 min,"Action & Adventure, Dramas, International Movies","Following a misunderstanding, a gangster and his boss part ways and become bitter enemies – with devastating consequences.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABZ8FyshcSY9P--cvnoN5eUQsdTLlR-H3LYlzYtZzoLddt_sx4EFENscSRd5auSX5yk2kzuJw8LZ6Mzy7tXiqnhu3k4FQ.jpg?r=481,80995577,81217738,81034634,81093342,80239666,81083880,70101375,70066433,81092779,70111265
80214584,Deathgrip,Clay Porter,"Brendan Fairclough, Olly Wilkins, Kyle Jameson, Andrew Neethling, Nico Vink, Ryan Howard, Sam Hill, Josh Bryceland, Brandon Semenuk",United Kingdom,01-Mar-18,2017,TV-MA,53 min,"International Movies, Sports Movies",Mountain bikers – including legend Brendan Fairclough – put their skills to the test and engage in daring feats set against vivid backdrops.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABc0LHFHFmkUs8u7bgz35F0Y_zRGy8P78w7EPbRsbI3n2ah7W-rG5dI4o32v8gUVX6qEFy_PxhkAw7SofIZ6vog7rBbVC.jpg?r=55f,80244271,80204364,80049832,70142827,80010778,80221446,81043345,80094258,70118953,80014727
17671454,Dil Se,Mani Ratnam,"Shah Rukh Khan, Manisha Koirala, Preity Zinta, Raghuvir Yadav, Zohra Sehgal, Sabyasachi Chakraborty, Piyush Mishra, Krishnakant, Aditya Srivastava",India,01-Mar-18,1998,TV-14,166 min,"Dramas, International Movies, Romantic Movies",A radio broadcaster's intense attraction to a mysterious woman opens the door to a tidal wave of powerful emotions and desires.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABTyZulFq0dIeiF3xGZ2Nv8Fp8qZbt44dt4QaNQ08zG4HWfYj1zVSmD-qzzMR3UYCh3xnsedLi3rAPUUidcInaDs5kHFo.jpg?r=0c0,80133335,60036103,81016191,80020885,80115118,70110919,70109758,81002145,81030789,70117268
60036617,Dum,Eeshwar Nivas,"Vivek Oberoi, Diya Mirza, Atul Kulkarni, Govind Namdeo, Mukesh Rishi, Sushant Singh, Yashpal Sharma, Sheeba",India,01-Mar-18,2003,TV-14,162 min,"Action & Adventure, Dramas, International Movies","When one of his colleagues becomes corrupted by power and goes over to the dark side, a young police officer tries to bring the offender to justice.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABYt3TIpQdlZPCVzVwpwMzSTf_vF9JlnO_oJexft_L5Yf_1KD8NRdpfyTXQUiv8EC82CRtHZEUoU1yjvFmyGswYvkjQ6d.jpg?r=0f4,70105596,81063480,80239666,70304979,70111265,80232502,70285728,70135893,81033086,81017094
70294790,Grand Masti,Indra Kumar,"Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Suresh Menon, Manjari Fadnis, Sonalee Kulkarni, Karishma Tanna, Kainaat Arora, Bruna Abdullah, Maryam Zakaria, Pradeep Singh Rawat",India,01-Mar-18,2013,TV-MA,93 min,"Comedies, International Movies, Music & Musicals","Leaving their wives at home, three randy friends look forward to some raunchy extramarital fun at their college reunion.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABVYgVo0UkLjop65zzMSmohridaa7KgFebE-Ik_Z49Vb_3RlnEPhRE95fW6MRzUEHIRHvzTZ_SOUikdASauGYe-ygQyKP.jpg?r=6aa,80046347,81091957,60031278,80217733,80219127,70167072,70185045,80046777,60023619,81007175
70063017,Guru,Mani Ratnam,"Abhishek Bachchan, Mithun Chakraborty, Aishwarya Rai Bachchan, Madhavan, Vidya Balan, Roshan Seth, Arya Babbar, Sachin Khedekar, Dhritiman Chatterjee, Manoj Joshi",India,01-Mar-18,2007,TV-14,155 min,"Dramas, International Movies",Ambitious Gurukant Desai ignores his father's advice and leaves his village to find success in Turkey.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABUSvB8k2EqdiTS-2DZ-SsqklnMQ-oafJUCWsvueiHRezGvWNnxMyQqYr3rqrDmVgydrylhyLWDWswK813VkRlEPl6naN.jpg?r=c9c,70197057,81059684,80128245,80131240,80209751,81093925,80052828,80200961,70111489,81025404
60003401,Hamara Dil Aapke Paas Hai,Satish Kaushik,"Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre, Puru Rajkumar, Anupam Kher, Satish Kaushik, Mukesh Rishi, Jaspal Bhatti, Razak Khan, Himani Shivpuri, Smita Jaykar, Tanaaz Currim Irani",India,01-Mar-18,2000,TV-14,158 min,"Dramas, International Movies, Music & Musicals","Love blooms when kind-hearted Avinash takes in Preeti, a woman shunned by society, but the unorthodox living situation creates quite a stir among the neighbors.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABcaizv-496kfpuHdh9uBsrfLi7EkC2azpAam0x_uu84cHhRjOs7Sa_1swjQvmHylytk8vQvkXeXgVGCCR76mENBAP1XX.jpg?r=574,80071907,80177776,80200596,81004223,70058025,80057137,80113304,80211622,70286533,80187052
80224605,Hans Zimmer: Live in Prague,Tim Van Someren,Hans Zimmer,United Kingdom,01-Mar-18,2017,TV-G,138 min,"International Movies, Music & Musicals","In this concert film, Oscar-winning composer Hans Zimmer performs his most iconic movie scores to a sell-out crowd at the O2 Arena in Prague.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABQEzfK6cVlys6XXMhK99IZFfc03wayIUaFQXZ__spLA6NDA995nGpzyWVVbre5EYTGno0yaEFERmIkxKZVob5TOV5B90.jpg?r=084,80039050,60031278,81132060,81060041,81050394,81074135,80049193,81062075,70117582,81150305
70021253,Haseena Maan Jaayegi,David Dhawan,"Sanjay Dutt, Govinda, Karisma Kapoor, Pooja Batra, Kader Khan, Paresh Rawal, Satish Kaushik, Aruna Irani, Anupam Kher, Ashish Vidyarthi, Aashif Sheikh, Asrani, Razak Khan, Shakti Kapoor, Bindu, Mahavir Shah, Mohan Joshi, Anil Dhawan",India,01-Mar-18,1999,TV-PG,151 min,"Action & Adventure, Comedies, Dramas","A millionaire opens the door to comic complications when he punishes his spoiled sons for trying to make money through shady, get-rich-quick schemes.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABdiPHjWObk_Xk5Ds-42SldcirAEW5HZTF1E6EqXALnDmiHg2szADQ9fhANh2vpI2k1xNHVlqHuYZn6qLRl76EpNQpP5X.jpg?r=544,70130432,81002596,80081705,70262831,80013773,80166239,70184207,81036533,80101826,81092330
70138498,Hide & Seek,Shawn Arranha,"Purab Kohli, Arjan Bajwa, Mrinalini Sharma, Sameer Kochhar, Ayaz Khan, Amruta Patki, Pavail Gulati, Prashant, Amol Mhatre",India,01-Mar-18,2010,TV-14,96 min,"Horror Movies, International Movies, Thrillers","Years after an accident at a wild Christmas party traumatized them all, six former friends find themselves trapped in a shopping mall and forced by a killer disguised as Santa Claus to play a lethal game of hide-and-seek.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABUnLkfqClk0bFSXpFvDLEM0J-dQ7NB-snNxBUvnr0sV6EprjHQYFmB9M5XimgOGK9mad_F73_nh3VL7Xnwh6QJNtsszi.jpg?r=13b,81082953,80039594,81088282,81113888,80213715,80001101,80166467,81140577,80991025,70118953
80188099,Inconceivable,Jonathan Baker,"Gina Gershon, Faye Dunaway, Nicolas Cage, Nicky Whelan, Natalie Eva Marie, Jonathan Baker, James Van Patten","United Kingdom, United States",01-Mar-18,2017,R,106 min,Thrillers,A couple trying to conceive invite a woman with a mysterious past to move in with them. But it's an invitation they might come to regret.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81006335,81012857,80214405,80066227,80202809,70229043,80106306,80065386,18002692,80208662
70025303,Insan,K. Subhash,"Akshay Kumar, Ajay Devgn, Tusshar Kapoor, Esha Deol, Lara Dutta, Laila, Rahul Dev, Koena Mitra, Archana Puran Singh, Sharat Saxena",India,01-Mar-18,2005,TV-14,141 min,"Action & Adventure, Dramas, International Movies","A grieving policeman and a rickshaw driver are brought together by a dark, tragic secret that will change their lives forever.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABRffNv0TBTjqD5A8Udoi43Rm3Es-q0Eu2SWlfycrThIWMfeVewtoK2tyDG2immBFc90lS7_mm_17Oma4G6vAjNhjOB-u.jpg?r=355,80039602,80145533,81036061,81039161,70304914,70111265,81002145,80145141,80993625,80097519
70048905,Iqbal,Nagesh Kukunoor,"Shreyas Talpade, Naseeruddin Shah, Girish Karnad, Shweta Prasad, Yatin Karyekar, Prateeksha Lonkar, Dilip Salgaonkar, Jyoti Joshi, Aadarsh Balakrishna, Gururaj Manepalli",India,01-Mar-18,2006,TV-Y7,127 min,"Dramas, Independent Movies, International Movies",A boy with a hearing and speech impairment – and extraordinary athletic ability – chases his lifelong dream of playing cricket for India.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABeQxfyEilS2bPH8itqa66d2M4E9V76zVZFIGdJFX8Osruyt5OQwGopiA5rmC9oYEQjCurp_mu2tknUwo-_uReRTu6Sri.jpg?r=f93,80097424,80238360,80142390,70275076,81021976,80217946,81144912,80235524,80201175,81030200
80223227,Ishqedarriyaan,V. K. Prakash,"Suhasini Mulay, Kavin Dave, Evelyn Sharma",India,01-Mar-18,2015,TV-14,130 min,"Dramas, International Movies, Romantic Movies",A young millionaire is willing to do anything to make the schoolteacher he loves happy. Even if it means helping her marry someone else.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABTMbT9mlOeHW4U288aZSQH998kQ7AGoypEYKi7cBzQUY4NaNVc5Hj9iDBCZHGyL8i8rV28oe1MsFrkRu6JBR3qO6oQoI.jpg?r=84c,70058025,70117268,80229286,81016191,80020885,70109758,70110919,80991158,81002145,80024232
80223195,Issaq,Manish Tiwary,"Prateik, Amyra Dastur, Ravi Kishan, Prashant Narayanan, Rajeshwari Sachdev, Neena Gupta, Makarand Deshpande, Vineet Kumar Singh, Amit Sial, Prashantt Guptha, Sudhir Pandey, Evelyn Sharma, Sandeep Bose",India,01-Mar-18,2013,TV-MA,140 min,"Dramas, International Movies, Music & Musicals",Two young lovers in Banaras are caught in the crossfire of a feud between their powerful families and a political climate destroying their city.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABazmNAOzh7DFnxBw6_1QgVAtj6eUUrZwMdBC_KMwNaGR90wLS_K3nRB-g6k6A8u1mA-tLJAA8GCMMfcNUSFucpu1_N-m.jpg?r=477,80117809,81018634,70301275,80219127,81037985,80187052,81035869,80215922,70065107,80177776
80236906,Judwaa 2,David Dhawan,"Varun Dhawan, Jacqueline Fernandez, Tapsee Pannu, Rajpal Yadav, Sachin Khedekar, Anupam Kher, Zakir Hussain, Pavan Malhotra",India,01-Mar-18,2017,TV-14,145 min,"Action & Adventure, Comedies, International Movies","Separated at birth, twins Raja and Prem couldn't be more different. But when fate puts them both in London, they start being mistaken for each other.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABUNeLNf9CiBKwEnY3QQMuLbIMb84R77GRXyBIKxa_8ZQDx4kW3Hv1ke02Kb3hdck3yh_SC7IYeTM_yrsuoQ9t7qXpnWy.jpg?r=561,70077546,81120982,80175722,80232502,81145277,70071832,81002215,80229102,70045356,80226951
80238297,Kaakan,Kranti Redkar,"Jitendra Joshi, Urmila Kanitkar, Ashutosh Gaikwad, Ashok Shinde, Madhavi Juvekar",India,01-Mar-18,2015,TV-14,132 min,"Dramas, International Movies, Romantic Movies","Star-crossed lovers from different social strata struggle to overcome differences in class and family expectation, as well as a long separation.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABTnhbIAitmln0sZucMr8hbDHZby-01UPH4jdTDQEjNcqicu6oUlAkHMRh7cjLFVa66eK2N948PCh9bnheK7xcPO5HzvL.jpg?r=9cb,70065107,81099997,81018634,70301275,80010778,81035845,80133335,81071666,81121181,80997867
80235958,Kalki,Dhilip Kumar,"Kishore Kumar G., Yasmin Ponnappa, Mithraboomi Saravanan",India,01-Mar-18,2017,TV-14,41 min,"Dramas, Independent Movies, International Movies",A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABdwQFTyPmKI-C8ddj936NkO9DB8Z44toQY0SjHBzW0JDtf8C-zfJ2J6L9Hpug6WXa93u379yAvdNHshtp6pDl271WaBA.jpg?r=f9b,80099089,60002907,81017094,81052275,80180224,80242051,81016750,80244855,80993774,81034763
17969262,Khalnayak,Subhash Ghai,"Sanjay Dutt, Madhuri Dixit, Jackie Shroff, Anupam Kher, Rakhee Gulzar, Pramod Moutho, Ramya Krishnan, Sushmita Mukherjee, Neena Gupta, A.K. Hangal",India,01-Mar-18,1993,TV-14,170 min,"Action & Adventure, Dramas, International Movies",A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend's reputation.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABS-ntZ55HFClNJHy11X65WE-cYBgiueyxhhFcyIs9ladigOT-Wumjo_lddlCoO-OHEIagqHiZCHvneidaqVHJjHAf48k.jpg?r=29b,81036533,80239666,70123116,80097519,81003984,70105596,80197303,80107989,81083880,80189829
80223317,Khushi,"Surya S.J., Sunil Kumar Agrawal","Fardeen Khan, Kareena Kapoor, Amrish Puri, Navin Nischol, Beena, Anup Soni, Johnny Lever, Sharat Saxena, Amitabh Bachchan, Sakshi Shivanand",India,01-Mar-18,2003,TV-14,157 min,"Comedies, International Movies, Music & Musicals","While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABUbcQVNP8DdPV6URUtEm6Dl2E_oW0qtLaN-C1u9QLpow-_OqRrTWPet4EoUSTDH77VuACzFrIOsMk2RvRqqa-agGhyGM.jpg?r=178,80124723,80991400,81036539,70185045,70039185,80046777,80174285,81007175,80988062,81191500
70012334,Kyun! Ho Gaya Na,Samir Karnik,"Aishwarya Rai Bachchan, Vivek Oberoi, Amitabh Bachchan, Om Puri, Rati Agnihotri, Sunil Shetty, Tinnu Anand, Rahul Singh",India,01-Mar-18,2004,TV-PG,165 min,"International Movies, Romantic Movies","Cinematic lovebirds Aishwarya Rai and Vivek Oberoi star in this love story about a sweet young girl, Diya, brought up by her widowed father on a coffee plantation in the village of Coorg.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABamtqelu98y9Yu-7dwf1znripePHZDrHwqRFv66ePq9FSZ36gpytoim0TLvxYU0P9UphgH2_63SRvLRiDN1WxIfUDCPg.jpg?r=b52,81018634,80071907,80209751,81025404,80108481,70118953,80024232,80153226,80997867,80175802
80106947,Laal Rang,Syed Ahmad Afzal,"Randeep Hooda, Piaa Bajpai, Jaihind Kumar, Akshay Oberoi, Rajneesh Duggal, Ashutosh Kaushik, Meenakshi Dixit, Shreya Narayan, Rajendra Sethi",India,01-Mar-18,2016,TV-14,143 min,"Dramas, International Movies, Thrillers","Eager for cash, Rajesh joins his friend Shankar's blood-theft operation. As Rajesh's greed grows and the cops close in, Shankar is poised to explode.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABW5xjAX72q5883gd_yVXkZJWMWQrCu-AvvWX3Ds9ib1yAzlJVQekk_xt1_XEQWXJk0tM01puMuhjhLxGEt1Bf5zDSsvh.jpg?r=710,81002195,81016194,81037273,70245163,80195801,60029178,80175802,81030200,80107514,81010867
80082014,Love Beats Rhymes,RZA,"Azealia Banks, Lucien Laviscount, Jill Scott, Common, Lorraine Toussaint, Hana Mae Lee, Jeremie Harris",United States,01-Mar-18,2016,R,106 min,"Dramas, Romantic Movies","After enrolling in a college poetry course, a struggling rapper finds inspiration for her new voice through slam poetry.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABaPhq2WMpZQSdnB6TDn02bq8_mx_Drb5y-dNnsBwaKVrW1IQQoeBubvbLkQ0xNW7nO4gniRbifi6AXn9JEBKHkyI983B.jpg?r=138,80217733,81065331,80108481,81076749,80133335,80014857,80185145,80175802,81099997,80104198
70291094,Monster High 13 Wishes,Steve Sacks,"Erin Fitzgerald, Missi Hale, Marcus Griffin, Celeste Henderson, Evan Smith, Cindy Robinson, Julie Maddalena, Cam Clarke, Jonquil Goode",United States,01-Mar-18,2013,TV-Y7,73 min,Children & Family Movies,"It's a new school year at Monster High, and the little sister of Clawdeen Wolf, Howleen, is determined to be more fangtastic than ever.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70256512,80191036,80987611,80207371,80242950,81015994,80211634,80215923,81062293,81179844
70250369,Monster High: Ghouls Rule,"Mike Fetterly, Steve Sacks","Laura Bailey, Hank Banks, Cam Clarke, Erin Fitzgerald, Dee Dee Green, Kate Higgins, Andrew Duncan",United States,01-Mar-18,2012,TV-Y7,71 min,Children & Family Movies,"After learning that monsters and ""Normies"" used to spend Halloween together, Frankie Stein and her pals rally both groups for a frightfully good time.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81016408,80147529,80239503,81033895,80130625,80222157,80095698,80216094,80227995,81104406
80223230,No Entry,Anees Bazmee,"Anil Kapoor, Salman Khan, Fardeen Khan, Bipasha Basu, Lara Dutta, Esha Deol, Celina Jaitly, Boman Irani",India,01-Mar-18,2005,TV-PG,161 min,"Comedies, International Movies","After a prank goes sideways, three buddies find their relationships  – with women and each other – tested in unexpected ways.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXx6ZaLzn-EkQEqC75n-ZWM0rp6VLI6iLZQp3DjhdUQyTzww4doQoCq22fTJlazvEwJIHIWwAnkWXMVt0fX_aAcxuxst.jpg?r=806,70026792,80191236,70140447,70106268,80167648,80189997,81089941,81012340,80202352,80150390
80059049,Pardes,Subhash Ghai,"Shah Rukh Khan, Amrish Puri, Mahima Chaudhry, Apoorva Agnihotri, Alok Nath, Himani Shivpuri, Padmavati Rao, Madhuri Bhatia, Dina Pathak, Benu Kalsi, Anand Balraj, Ajay Nagrath, Deepak Qazir, Shashi Sharma, Smita Jaykar, Pavan Malhotra, Aditya Narayan, Subhash Ghai",India,01-Mar-18,1997,TV-14,187 min,"Dramas, International Movies, Romantic Movies","Prompted by loyalty, Arjun plays matchmaker between his philandering foster brother and a conservative girl but winds up falling in love himself.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABbQhlxbO-QV5Imqk0M8aHXiOP8nQhpoLJDkqpBhUrrOoyoaNcSyrWl4qdqTd8scpdMvxRRHsdaS9Urmdmte8gUAQK4ly.jpg?r=716,81016191,80134695,80024232,81018634,80237423,70058025,80189898,81020692,70111279,81025404
